Title,Review
"미치게, 너를",클리셰긴 하지만 여주가 짝사랑 하는 모습이 너무 찌통이에요  
"미치게, 너를",역시 짝사랑은 이런 맛에 보는거죠 정통 로맨스맛집입니다 
"미치게, 너를",감정이 강렬하게 느껴져서 참 좋았어요 다음 작품도 기대됩니다
"미치게, 너를",남주가 과거에 집착하는것도 별로고 바로 맘바꾸는것도 별로일건데 어떻게 풀어나갈지 궁금해요
"미치게, 너를",전에 찐사 있던 남주를 선호하지 않는데 이 작품은 그럼에도 불구하고 재밌네요  열이가 상처 받고 혼자 방황하는게 사실 전찐사로 인한거라 크게 마음이 동하진 않지만 그래도 은오랑 엮이기 위한 발판이라고 생각하고 봤어요  은오도 짝사랑 참 거하게 한다싶고 안타까움   둘이 쌍방구원이라니까 한번 끝까지 봐보려구요
"미치게, 너를",완결작 맘편하게 읽을수있어 감사하네요  잘읽히는데 음   살짝 개연성이 부족하달까    그래도 완결작이라 그것만으로도 만점입니다    
"미치게, 너를",열이 힘들어하는게 정말 맘 아팠어요    그래도 은오를 만나 열이가 행복해졌으면 좋겠네요 앞으로는 행복했으면 좋겠다 얘드라   
"미치게, 너를",쌍방구원물 진짜 좋아하는데 강열도 상처가 있고 은오도 짝사랑하니 맘 아프지만 서로에게 서서히 마음을 여는 감정선을 볼 수 있어 재미있었어요 
"미치게, 너를",짝사랑 너무 맴찢인데 또 보게되네  
"미치게, 너를",아픈 사랑과 짝사랑이 절절하게 느껴져서 재밌게 봤어요 
"미치게, 너를",찐사있는 남주 안좋아하는데 여주 짝사랑이 마냥 데굴데굴 구르고 그런건 아니여서 쌍방으로 이어지는게 기대되는 소설입니다  능력있는 여주라 좋네요  
"미치게, 너를",글은 술술 읽히는데 초반에 열이가 사랑하는 사람을 잃고 무너진 마음이 너무 쉽게 일으켜진 거 같아 아쉬워요 
"미치게, 너를",넘넘 흥미진진해요   
"미치게, 너를",은오 짝사랑하는 입장인데도 마냥 눈치만 보고 그런 느낌 아니라서 좋아요  오히려 보통의 글이었다면 여주한테 먼저 반할 것 같은 그런 느낌   
"미치게, 너를",은오의 강열에 대한 마음의 깊이가 느껴져서 제 마음이 다 절절해지네요  클리셰가 왜 맛있는지 이해가 갑니다  계속 읽게 되네요 
"미치게, 너를",여주가 짝사랑하는거 좋아하는 사람으로서 너무 만족합니다  간만에 정통로맨스물 읽었어요 
"미치게, 너를",스토리도 탄탄하고 캐릭터들 감정선도 섬세해서 읽을수록 더 재미있네요  쌍방구원물이라서 더 좋았던것 같습니다  재미있게 잘 읽었습니다 
"미치게, 너를",회장님이 은오를 상당히 믿고 계시네요 마음을 다잡지 못하는 후계자에게 붙여줄 정도로요 그런데 그 후계자를 짝사랑 중인 은오 입장에선 난감하겠어요 열이 상황이 너무나 안좋은데 둘 사이가 어떻게 바뀔지 궁금합니다
"미치게, 너를",짝사랑 쟁취에는 사랑에 상처받은 사람 다독거려주는게 젤 쉽긴하지 
"미치게, 너를",여주의 사랑이 애뜻하고 아린 작품이네요     요즘 달달물만 보다가 순정파 짝사랑녀 보니까 또 신선하네요   스토리는 흥미롭고 주인공들이 취향이에요     물론 여주인공 편이라 절절한 사랑이 결실 맺기를 기대해봅니다   남주의 사연도 애타긴한데 서로 보듬어주고 아파하지 말았으면 하네요   작품 응원 많이 할게요  
"미치게, 너를",신데렐라 권선장악 스토리라 보기에 따라선 좀 상투적이게 느껴질 수도 있지만  남녀 주인공들의 독점욕과 질투  그리고 상처를 애절하게 잘 묘사한 작품 같네요  딱히 튀지는 않지만 무난하게 즐길만한 현대풍 로설작 
더티 리벤지(15세 개정판),주말에 완독했어요 너무 재미있어 주변 친구에게 바로 추천해줬네요 작가님  감사합니다 
더티 리벤지(15세 개정판),여주 캐릭터가 매력있어요 정말 재밌게 잘 읽었습니당
더티 리벤지(15세 개정판),너무 재밌어서 시간 가는줄 모르고 읽었어요  
더티 리벤지(15세 개정판),서로 후회한다니  재밌다
더티 리벤지(15세 개정판),작품 스토리가 흥미로워요 
더티 리벤지(15세 개정판),여주의 야반도주라니 남주가 상처받아서 비뚤어진게 이해가 가는 사연인데 재회한 후에도 더럽게 예쁘다고 투덜대는 남주를 보니 여주를 너무 좋아해서 입으로만 복수 염불외는 남주일 것 같기도 하네요 직장에서 불편한 상황이기는 하지만 둘이 함께 있으니 긴장감 넘치고 지켜보기 흥미진진해서 재미있습니다 
더티 리벤지(15세 개정판),예상치 못한 전개   로 흘러서 따라간다고 바쁜  그렇지만 재밌어요  오해물 좋아해요   
더티 리벤지(15세 개정판),아윤이도 술먹고 실수하고  수협이도 대책없는듯 합니다  
더티 리벤지(15세 개정판),오해 재회 그저 맛있어요
더티 리벤지(15세 개정판),술김에 꼬시는 이윤이나 넘어가는 수혁이나 환장의 커플이네요 
더티 리벤지(15세 개정판),수혁 아윤 그냥다시만나 연애를 한다고해  이런저런 핑계로 둘의마음을 억지로벌리지말고   
더티 리벤지(15세 개정판),결혼 전날 야반도주한 것도 잘못하긴 했지만  직장 내 괴롭힘도 잘못된    
더티 리벤지(15세 개정판),즐겁게 보고 있습니다    캐릭터들이 매력적이예요  둘이 어찌될지 두근두근해요   스토리도 흥미진진합니다 
더티 리벤지(15세 개정판),주인공들의 관계성이 흥미진진하고 재밌어요
더티 리벤지(15세 개정판),   복수남이네요      남주 귀여워요   그냥 사랑인데요  둘이 티격태격하는 대사재질이 너무 취향저격   재밌게읽었어요     
더티 리벤지(15세 개정판),재밌을거 같아요 기대되네요
더티 리벤지(15세 개정판),오해와 재회물 키워드가 동시에 있는 작품이라 관계성이 재밌어요
더티 리벤지(15세 개정판),작품의 분위기가 좋아요
더티 리벤지(15세 개정판),잘 보고 있어요    
더티 리벤지(15세 개정판),결혼식날 잠적해놓고 다시 만난 후 끊임없이 자기 행동에 이유를 부여하며 계산적인척   하는 여주가 재밌네요  아무리봐도 둘 외에 다른 사람은 없는 것 같은데   
더티 리벤지(15세 개정판),응원합니다 건필하세요
더티 리벤지(15세 개정판),아윤아 무슨 이유로 결혼식날 잠수이별한겨   소꿉친구 첫사랑 약혼남 모두 차수혁이었잖아  아윤이 집에서도 가출한 아이를 안 찾는 이유는 뭐지  도망친 전여친과 폐인 삶을 청산한 전남친이 직장 상사와 직원으로 만났네   상상만 해도 싫은  아윤이 밤에 수혁이 생각했잖아    개월만 퇴사 참으면 아파트가 생기고 수혁이 자빠뜨리면 빌딩이 생기려나   계산기 잘 두드리려 하지만 결국 남편은 차수혁   이성보다 본능이 좌우한다  아윤이 팟팅   
더티 리벤지(15세 개정판),여주가 왜 떠났었는지 궁금해요 
더티 리벤지(15세 개정판),                                                                                                                                                                                                                                                   
더티 리벤지(15세 개정판),재미있게 볼께요 작가님
더티 리벤지(15세 개정판),키워드랑  화만 봐도 군침 돌아요 
더티 리벤지(15세 개정판),술술 읽히고 재밌어요
더티 리벤지(15세 개정판),두 사람간의 관계도가 엄청 복잡한데 어떻게 풀어 나갈지 궁금하네요
더티 리벤지(15세 개정판),키워드 취저라 시작해 봅니다 재밌게 잘 보겠습니다 
이별 청혼(15세 개정판),제목의 청혼은 언제할지 궁금해져 연재 따라가요
이별 청혼(15세 개정판),키워드가 취향이라 잘 봤습니다 
이별 청혼(15세 개정판),첫사랑 이야기 달달하니 좋네요
이별 청혼(15세 개정판),아직 과거파트를 읽고 있어서 무슨 일이 있었기에 두 사람이 재회할 때 그렇게 껄끄러운 사이가 되었는지 궁금하네요 과거파트는 아련하고 달달해서 너무 재미있어요 자전거 뒷자리에 앉아 같이 타고 가는 간질간질한 청소년 로맨스라니 정말 풋풋하네요
이별 청혼(15세 개정판),처음엔 남주가 까칠남인줄 알았더니 여주가 까칠이였네요 여주가 마음열기까지 남주의 맘이 많이 아플듯요
이별 청혼(15세 개정판),작품이 잔잔하고 감정선이 자연스럽고 애틋해서 굳
이별 청혼(15세 개정판),재회물 키워드 좋아해서 보기 시작했는데 술술 잘 읽혀서 좋네요  잘 보고 있어요  앞으로 전개도 기대할게요 
이별 청혼(15세 개정판),찐한 로맨스 좋아용
이별 청혼(15세 개정판),독특하고 재미있어요 
이별 청혼(15세 개정판),남주설정이 매력있고 재밌어요
이별 청혼(15세 개정판),키워드가 취저라 재밌게 읽었어요
이별 청혼(15세 개정판),잔잔하니 무난하게 읽었어요
이별 청혼(15세 개정판),첫사랑물 좋아해서 재밌게 읽었어요
이별 청혼(15세 개정판),캐릭터설정이 매력있고 재밌어요
이별 청혼(15세 개정판),완전한 마침표를 둘 사이에 찍을수 있을까요  서로 미련이 많아  지금 끌림 그대로 이어 나가야 겠네요 
이별 청혼(15세 개정판),태석 윤조 서로의마음을 숨기지말고 아낌없이 사랑할순없을까 
이별 청혼(15세 개정판),작품 분위기가 취향이에요 
이별 청혼(15세 개정판),즐겁게 보고 있습니다    캐릭터들이 매력적이예요  둘이 어서 행복해지면 좋겠어요   스토리도 흥미진진합니다 
이별 청혼(15세 개정판),서로 못 놓는 관계가 좋아요
이별 청혼(15세 개정판),윤조가 태석이를 저렇게까지 밀어내는 이유가 뭔지 궁금해서 계속 읽게 돼요  그래도 태석이가 계속 거부당하는 게 짠하다는   
이별 청혼(15세 개정판),어흑 애절하다  서사중심이라 과몰입 미침
이별 청혼(15세 개정판),  년이라는 긴시간이 치트키에요   더더 애절하고 서사한그릇뚝딱         서사충 미쳐도라버림 
이별 청혼(15세 개정판),재회물이라니        나였으면 미련 철철이다   근   금지된 관계라고요   왜지    뒤가 너무 궁금해요
이별 청혼(15세 개정판),재밌을거 같아요 기대되네요
이별 청혼(15세 개정판),전개가 흥미진진해요
이별 청혼(15세 개정판),키워드에 금지된 관계가 들어가있어서 왜 금지된 관계인지 궁금해요  
이별 청혼(15세 개정판),내빼다가 지발로 들어와  
이별 청혼(15세 개정판),어떻게 전개될지 궁금해요  
이별 청혼(15세 개정판),주인공들이 매력있어요 자꾸보게되네요
이별 청혼(15세 개정판),잘보는중이에요 다음화가 기다려져요
이별 청혼(15세 개정판),재밌어보여요 기대됩니다  
이별 청혼(15세 개정판),첫사랑 재회물 키워드라 익숙한 듯한 스토리지만 나름대로의 재미가 있어요
이별 청혼(15세 개정판),스토리도 재밌고 좋습니다  앞으로도 기대됩니다
이별 청혼(15세 개정판),외로운 윤조가 태석이에게 많이 의지했네  어릴 때부터 이웃사촌이어서 왕래하다가 미국으로 이사하는 바람에 헤어졌구나  고등학교 때 재회하고 둘이 연인이었다가 헤어지게 된 건가   또 영화감독과 변호사로 재회하고  둘은 어차피 만날 인연이구나    서로에게 사랑이었고 상처였고 그리움인 사이구나   아픈 사랑보다 서로 보듬어주는 사랑이 서로를 채웠으면  
이별 청혼(15세 개정판),재미있게 보고있어요
이별 청혼(15세 개정판),독특하고 재밌는 설정으로 스토리가 전개 될수록 흥미롭고 좋아요
이별 청혼(15세 개정판),재미있게 보겠습니다
이별 청혼(15세 개정판),재회물이라 기대됩니다  시작부터 재밌네요 
이별 청혼(15세 개정판),잘 읽히고 재밌어요
이별 청혼(15세 개정판),                                                                                                                                                                                                                          
이별 청혼(15세 개정판),태석씨  저 사람의 마음은 진짜 단단할 것 같아요  그럼에도 불구하고 윤조에게 늘 흔들리는 당신  넘 멋있엉
